"","Country A","Country B","KL divergence - per capita"
"381","Portugal (C)","Poland (P)","0.303889002395058"
"382","Portugal (C)","United Kingdom (P)","0.413248073076494"
"383","Portugal (C)","Finland (P)","0.72626401069138"
"384","Portugal (C)","Belgium (P)","0.618301479372846"
"385","Slovakia (C)","Austria (C)","0.315494657067053"
"386","Slovakia (C)","Croatia (C)","0.26412644735107"
"387","Slovakia (C)","Denmark (C)","0.260529196985918"
"388","Slovakia (C)","Estonia (C)","0.266566570688736"
"389","Slovakia (C)","Finland (C)","0.259831188389049"
"390","Slovakia (C)","France (C)","0.194486365958295"
"391","Slovakia (C)","Greece (C)","0.348330137401438"
"392","Slovakia (C)","Hungary (C)","0.233759894633574"
"393","Slovakia (C)","Italy (C)","0.193029107891601"
"394","Slovakia (C)","Lithuania (C)","0.178773057536323"
"395","Slovakia (C)","Netherlands (C)","0.415309214505212"
"396","Slovakia (C)","Portugal (C)","0.228263340084234"
"397","Slovakia (C)","Slovakia (C)","0"
"398","Slovakia (C)","Slovenia (C)","0.273593296306637"
"399","Slovakia (C)","Spain (C)","0.229511971696087"
"400","Slovakia (C)","Switzerland (C)","0.327837189771431"
"401","Slovakia (C)","United Kingdom (C)","0.216851137413429"
"402","Slovakia (C)","Belgium, 2006","0.470889337701975"
"403","Slovakia (C)","Belgium, 2010","0.422315698840197"
"404","Slovakia (C)","China (Shanghai), 2018","0.723906566259139"
"405","Slovakia (C)","France, 2012","0.34209314256638"
"406","Slovakia (C)","Hong Kong, 2016","0.795721705073034"
"407","Slovakia (C)","Peru, 2011","3.88463633570951"
"408","Slovakia (C)","Zimbabwe, 2013","1.31929536634799"
"409","Slovakia (C)","Italy (P)","0.648481256980174"
"410","Slovakia (C)","Germany (P)","0.490877914621965"
"411","Slovakia (C)","Luxembourg (P)","0.584568582149798"
"412","Slovakia (C)","Netherlands (P)","1.21409026893749"
"413","Slovakia (C)","Poland (P)","0.329418225219034"
"414","Slovakia (C)","United Kingdom (P)","0.525865218030787"
"415","Slovakia (C)","Finland (P)","0.53611927985221"
"416","Slovakia (C)","Belgium (P)","0.528129368665444"
"417","Slovenia (C)","Austria (C)","0.241959167493754"
"418","Slovenia (C)","Croatia (C)","0.234811150199702"
"419","Slovenia (C)","Denmark (C)","0.424709917782393"
"420","Slovenia (C)","Estonia (C)","0.280417714582582"
"421","Slovenia (C)","Finland (C)","0.211710439526295"
"422","Slovenia (C)","France (C)","0.16441285583262"
"423","Slovenia (C)","Greece (C)","0.355249022506975"
"424","Slovenia (C)","Hungary (C)","0.242715718664606"
"425","Slovenia (C)","Italy (C)","0.300325345926174"
"426","Slovenia (C)","Lithuania (C)","0.216914947345224"
"427","Slovenia (C)","Netherlands (C)","0.265492974651362"
"428","Slovenia (C)","Portugal (C)","0.20951836940053"
"429","Slovenia (C)","Slovakia (C)","0.273593296306637"
"430","Slovenia (C)","Slovenia (C)","0"
"431","Slovenia (C)","Spain (C)","0.286852160554723"
"432","Slovenia (C)","Switzerland (C)","0.266528500861541"
"433","Slovenia (C)","United Kingdom (C)","0.141057903512143"
"434","Slovenia (C)","Belgium, 2006","0.396707936763873"
"435","Slovenia (C)","Belgium, 2010","0.466035470798185"
"436","Slovenia (C)","China (Shanghai), 2018","0.976446069048328"
"437","Slovenia (C)","France, 2012","0.428931675818348"
"438","Slovenia (C)","Hong Kong, 2016","0.915491852192506"
"439","Slovenia (C)","Peru, 2011","3.4460035115617"
"440","Slovenia (C)","Zimbabwe, 2013","1.20296025158466"
"441","Slovenia (C)","Italy (P)","0.641916545594206"
"442","Slovenia (C)","Germany (P)","0.480408308103215"
"443","Slovenia (C)","Luxembourg (P)","0.330990921267769"
"444","Slovenia (C)","Netherlands (P)","1.23350122623658"
"445","Slovenia (C)","Poland (P)","0.25947910895803"
"446","Slovenia (C)","United Kingdom (P)","0.458779452054812"
"447","Slovenia (C)","Finland (P)","0.645544142447712"
"448","Slovenia (C)","Belgium (P)","0.508954847673026"
"449","Spain (C)","Austria (C)","0.343825489400528"
"450","Spain (C)","Croatia (C)","0.270348648403481"
"451","Spain (C)","Denmark (C)","0.48078266300527"
"452","Spain (C)","Estonia (C)","0.36851673140354"
"453","Spain (C)","Finland (C)","0.331435569884401"
"454","Spain (C)","France (C)","0.22385649086389"
"455","Spain (C)","Greece (C)","0.389573701794848"
"456","Spain (C)","Hungary (C)","0.246687768868792"
"457","Spain (C)","Italy (C)","0.239817650894532"
"458","Spain (C)","Lithuania (C)","0.27823915060217"
"459","Spain (C)","Netherlands (C)","0.309344747930105"
"460","Spain (C)","Portugal (C)","0.233267528549848"
"461","Spain (C)","Slovakia (C)","0.229511971696087"
"462","Spain (C)","Slovenia (C)","0.286852160554723"
"463","Spain (C)","Spain (C)","0"
"464","Spain (C)","Switzerland (C)","0.254617755043233"
"465","Spain (C)","United Kingdom (C)","0.191629343798112"
"466","Spain (C)","Belgium, 2006","0.370784020782225"
"467","Spain (C)","Belgium, 2010","0.547083616767291"
"468","Spain (C)","China (Shanghai), 2018","0.92856874227314"
"469","Spain (C)","France, 2012","0.433496362802249"
"470","Spain (C)","Hong Kong, 2016","0.887359691090058"
"471","Spain (C)","Peru, 2011","3.33145103125734"
"472","Spain (C)","Zimbabwe, 2013","1.27940750549482"
"473","Spain (C)","Italy (P)","0.822807324444378"
"474","Spain (C)","Germany (P)","0.509316834504134"
"475","Spain (C)","Luxembourg (P)","0.449417087758877"
"476","Spain (C)","Netherlands (P)","1.31946316553709"
"477","Spain (C)","Poland (P)","0.308870333049261"
"478","Spain (C)","United Kingdom (P)","0.375010569237712"
"479","Spain (C)","Finland (P)","0.583315283870491"
"480","Spain (C)","Belgium (P)","0.543774989640857"
"481","Switzerland (C)","Austria (C)","0.313951781008824"
"482","Switzerland (C)","Croatia (C)","0.27525484056229"
"483","Switzerland (C)","Denmark (C)","0.378561680956133"
"484","Switzerland (C)","Estonia (C)","0.274742678771273"
"485","Switzerland (C)","Finland (C)","0.294872784117215"
"486","Switzerland (C)","France (C)","0.249031966085687"
"487","Switzerland (C)","Greece (C)","0.280740836246676"
"488","Switzerland (C)","Hungary (C)","0.253910840186982"
"489","Switzerland (C)","Italy (C)","0.33235043854832"
"490","Switzerland (C)","Lithuania (C)","0.22389333631116"
"491","Switzerland (C)","Netherlands (C)","0.159701996818783"
"492","Switzerland (C)","Portugal (C)","0.165954612734525"
"493","Switzerland (C)","Slovakia (C)","0.327837189771431"
"494","Switzerland (C)","Slovenia (C)","0.266528500861541"
"495","Switzerland (C)","Spain (C)","0.254617755043233"
"496","Switzerland (C)","Switzerland (C)","0"
