"","Country A","Country B","KL divergence - per capita"
"431","Slovenia (C)","Spain (C)","0.216034463567579"
"432","Slovenia (C)","Switzerland (C)","0.129975930030768"
"433","Slovenia (C)","United Kingdom (C)","0.0935676328982507"
"434","Slovenia (C)","Belgium, 2006","0.352486641121996"
"435","Slovenia (C)","Belgium, 2010","0.725990832568923"
"436","Slovenia (C)","China (Shanghai), 2018","1.43097950087476"
"437","Slovenia (C)","France, 2012","0.581642203492009"
"438","Slovenia (C)","Hong Kong, 2016","1.12549448949746"
"439","Slovenia (C)","Peru, 2011","3.53318845578409"
"440","Slovenia (C)","Zimbabwe, 2013","1.69382957544327"
"441","Slovenia (C)","Italy (P)","0.847561516447176"
"442","Slovenia (C)","Germany (P)","0.918779021769553"
"443","Slovenia (C)","Luxembourg (P)","0.447152224599649"
"444","Slovenia (C)","Netherlands (P)","1.43798484274927"
"445","Slovenia (C)","Poland (P)","0.424017796006785"
"446","Slovenia (C)","United Kingdom (P)","0.524231029824448"
"447","Slovenia (C)","Finland (P)","1.08912085113742"
"448","Slovenia (C)","Belgium (P)","0.793768823884649"
"449","Spain (C)","Austria (C)","0.255486701191013"
"450","Spain (C)","Croatia (C)","0.209483434746183"
"451","Spain (C)","Denmark (C)","0.293576587178831"
"452","Spain (C)","Estonia (C)","0.227363168313284"
"453","Spain (C)","Finland (C)","0.220933628197069"
"454","Spain (C)","France (C)","0.183700846888729"
"455","Spain (C)","Greece (C)","0.208732569404889"
"456","Spain (C)","Hungary (C)","0.160088435573384"
"457","Spain (C)","Italy (C)","0.206920066172042"
"458","Spain (C)","Lithuania (C)","0.190643012372991"
"459","Spain (C)","Netherlands (C)","0.332557052007051"
"460","Spain (C)","Portugal (C)","0.160605676335433"
"461","Spain (C)","Slovakia (C)","0.194707032235223"
"462","Spain (C)","Slovenia (C)","0.216034463567579"
"463","Spain (C)","Spain (C)","0"
"464","Spain (C)","Switzerland (C)","0.224608573579004"
"465","Spain (C)","United Kingdom (C)","0.183003600557459"
"466","Spain (C)","Belgium, 2006","0.26842897221479"
"467","Spain (C)","Belgium, 2010","0.558062210109215"
"468","Spain (C)","China (Shanghai), 2018","1.21118070938648"
"469","Spain (C)","France, 2012","0.626739140847652"
"470","Spain (C)","Hong Kong, 2016","0.91669193867656"
"471","Spain (C)","Peru, 2011","3.6339975416915"
"472","Spain (C)","Zimbabwe, 2013","1.69369767857404"
"473","Spain (C)","Italy (P)","0.751863116226196"
"474","Spain (C)","Germany (P)","0.74584348654723"
"475","Spain (C)","Luxembourg (P)","0.499367331585535"
"476","Spain (C)","Netherlands (P)","1.26277395336858"
"477","Spain (C)","Poland (P)","0.37189768463648"
"478","Spain (C)","United Kingdom (P)","0.488044877709836"
"479","Spain (C)","Finland (P)","0.859722580888521"
"480","Spain (C)","Belgium (P)","0.622996576880297"
"481","Switzerland (C)","Austria (C)","0.175989672801684"
"482","Switzerland (C)","Croatia (C)","0.153354896161569"
"483","Switzerland (C)","Denmark (C)","0.192788080951359"
"484","Switzerland (C)","Estonia (C)","0.166714530234807"
"485","Switzerland (C)","Finland (C)","0.124294438856482"
"486","Switzerland (C)","France (C)","0.155538117769115"
"487","Switzerland (C)","Greece (C)","0.14356601821203"
"488","Switzerland (C)","Hungary (C)","0.133349207107113"
"489","Switzerland (C)","Italy (C)","0.177377827228396"
"490","Switzerland (C)","Lithuania (C)","0.0586773375301525"
"491","Switzerland (C)","Netherlands (C)","0.0621670004872656"
"492","Switzerland (C)","Portugal (C)","0.102756682332063"
"493","Switzerland (C)","Slovakia (C)","0.113285537413238"
"494","Switzerland (C)","Slovenia (C)","0.129975930030768"
"495","Switzerland (C)","Spain (C)","0.224608573579004"
