"part_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi","cont_id"
2088,8,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_31"
2088,71,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_32"
2088,41,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_33"
2088,41,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_34"
2088,6,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_35"
2088,55,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_36"
2088,35,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_37"
2088,43,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_38"
2088,50,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_39"
2088,75,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_40"
2088,18,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_41"
2088,22,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_42"
2088,27,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_43"
2088,59,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_44"
2088,15,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_45"
2088,72,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_46"
2088,10,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_47"
2088,46,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_48"
2088,63,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_49"
2088,51,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_50"
2088,23,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_51"
2088,51,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_52"
2088,61,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_53"
2088,15,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_54"
2088,49,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_55"
2088,34,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_56"
2088,7,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_57"
2088,22,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_58"
2088,52,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_59"
2088,25,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_60"
2088,23,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_61"
2088,33,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_62"
2088,32,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_63"
2088,7,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_64"
2088,47,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_65"
2088,33,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_66"
2088,55,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_67"
2088,52,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_68"
2088,66,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_69"
2088,36,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_70"
2088,24,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_71"
2088,57,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_72"
2088,24,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_73"
2088,63,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_74"
2088,32,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_75"
2088,65,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_76"
2088,5,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_77"
2088,62,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_78"
2088,39,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_79"
2088,46,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_80"
2088,29,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_81"
2088,36,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_82"
2088,30,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_83"
2088,3,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_84"
2088,72,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_85"
2088,31,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_86"
2088,53,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_87"
2088,35,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_88"
2088,33,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_89"
