part_id,cont_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,frequency_multi,phys_contact,cnt_home,cnt_work,cnt_school,cnt_transport,cnt_leisure,cnt_otherplace,duration_multi
10939601,109396016,NA,18,64,NA,NA,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5
10939601,109396017,NA,18,64,NA,NA,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5
10939601,109396018,NA,18,64,NA,NA,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5
10939601,109396019,NA,18,64,NA,NA,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5
10939601,109396020,NA,18,64,NA,NA,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5
10939601,109396021,NA,18,64,NA,NA,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5
10939601,109396022,NA,18,64,NA,NA,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5
10939601,109396023,NA,18,64,NA,NA,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5
10939601,109396024,NA,18,64,NA,NA,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5
10939601,109396025,NA,18,64,NA,NA,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5
10939601,109396026,NA,18,64,NA,NA,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5
10939801,109398001,NA,25,34,F,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
10939801,109398002,NA,20,24,M,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
10939801,109398003,NA,20,24,F,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
10939801,109398004,NA,35,44,F,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
10939801,109398005,NA,45,54,M,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
10939801,109398006,NA,45,54,F,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
10939801,109398007,NA,55,64,F,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
10939801,109398008,NA,75,79,M,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
10939801,109398009,NA,70,74,F,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
10939801,109398010,NA,35,44,F,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
10939801,109398011,NA,35,44,F,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
10939801,109398012,NA,70,74,F,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3
10939901,109399001,NA,55,64,F,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5
10939901,109399002,NA,55,64,M,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2
10939901,109399003,NA,20,24,F,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5
10939901,109399004,NA,55,64,M,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2
10939901,109399005,NA,55,64,F,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4
10939901,109399006,NA,55,64,F,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4
10939901,109399007,NA,35,44,F,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
10940001,109400001,NA,65,69,M,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5
10940001,109400002,NA,55,64,F,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
10940001,109400003,NA,25,34,M,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4
10940001,109400004,NA,35,44,F,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
10940001,109400005,NA,25,34,M,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
10940001,109400006,NA,5,9,F,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
10940001,109400007,NA,35,44,F,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4
10940101,109401001,NA,45,54,F,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
10940101,109401002,NA,70,74,F,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5
10940201,109402001,NA,45,54,M,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6
10940201,109402002,NA,25,34,F,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
10940201,109402003,NA,35,44,M,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
10940201,109402004,NA,25,34,F,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
10940201,109402005,NA,35,44,F,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
10940201,109402006,NA,25,34,F,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
